Gene stable ID,NCBI gene (formerly Entrezgene) ID,HGNC symbol
ENSG00000181958,81328,OR4A15
ENSG00000172772,81341,OR10W1
ENSG00000244623,81392,OR2AE1
ENSG00000230178,81399,OR4F3
ENSG00000284733,81399,OR4F29
ENSG00000284662,81399,OR4F16
ENSG00000152495,814,CAMK4
ENSG00000103257,8140,SLC7A5
ENSG00000188340,81442,OR6N2
ENSG00000196171,81448,OR6K2
ENSG00000281489,81458,OR2T7
ENSG00000281395,81458,OR2T7
ENSG00000227152,81458,OR2T7
ENSG00000197454,81466,OR2L5
ENSG00000177476,81469,OR2G3
ENSG00000177489,81470,OR2G2
ENSG00000196242,81472,OR2C3
ENSG00000276833,8148,TAF15
ENSG00000270647,8148,TAF15
ENSG00000255529,81488,POLR2M
ENSG00000282367,81490,PTDSS2
ENSG00000174915,81490,PTDSS2
ENSG00000134389,81494,CFHR5
ENSG00000070808,815,CAMK2A
ENSG00000285281,81537,SGPP1
ENSG00000126821,81537,SGPP1
ENSG00000111371,81539,SLC38A1
ENSG00000239264,81567,TXNDC5
ENSG00000162129,81570,CLPB
ENSG00000124749,81578,COL21A1
ENSG00000123739,81579,PLA2G12A
ENSG00000058404,816,CAMK2B
ENSG00000167118,81605,URM1
ENSG00000143217,81607,NECTIN4
ENSG00000145216,81608,FIP1L1
ENSG00000130377,81616,ACSBG2
ENSG00000102547,81617,CAB39L
ENSG00000167513,81620,CDT1
ENSG00000139734,81624,DIAPH3
ENSG00000140941,81631,MAP1LC3B
ENSG00000062716,81671,VMP1
ENSG00000005189,81691,REXO5
ENSG00000243441,81696,OR5V1
ENSG00000233046,81696,OR5V1
ENSG00000242289,81696,OR5V1
ENSG00000227137,81696,OR5V1
ENSG00000240130,81696,OR5V1
ENSG00000112461,81696,OR5V1
ENSG00000230742,81696,OR5V1
ENSG00000243729,81696,OR5V1
ENSG00000168131,81697,OR2B2
ENSG00000145349,817,CAMK2D
ENSG00000099866,8174,MADCAM1
ENSG00000104897,8175,SF3A2
ENSG00000105656,8178,ELL
ENSG00000204692,81797,OR12D3
ENSG00000251394,81797,OR12D3
ENSG00000229181,81797,OR12D3
ENSG00000224487,81797,OR12D3
ENSG00000250364,81797,OR12D3
ENSG00000242022,81797,OR12D3
ENSG00000112462,81797,OR12D3
ENSG00000148660,818,CAMK2G
ENSG00000173218,81839,VANGL1
ENSG00000117069,81849,ST6GALNAC5
ENSG00000213020,81856,ZNF611
ENSG00000179526,81858,SHARPIN
ENSG00000136950,81873,ARPC5L
ENSG00000174903,81876,RAB1B
ENSG00000178922,81888,HYI
ENSG00000180185,81889,FAHD1
ENSG00000125755,8189,SYMPK
ENSG00000085415,81929,SEH1L
ENSG00000011332,8193,DPF1
ENSG00000121621,81930,KIF18A
ENSG00000184635,81931,ZNF93
ENSG00000164047,820,CAMP
ENSG00000125965,8200,GDF5
ENSG00000124151,8202,NCOA3
ENSG00000283777,821,CANX
ENSG00000127022,821,CANX
ENSG00000070371,8218,CLTCL1
ENSG00000006757,8228,PNPLA4
ENSG00000014216,823,CAPN1
ENSG00000162909,824,CAPN2
ENSG00000072501,8243,SMC1A
ENSG00000126247,826,CAPNS1
ENSG00000007350,8277,TKTL1
ENSG00000121053,8288,EPX
ENSG00000117713,8289,ARID1A
ENSG00000116489,829,CAPZA1
ENSG00000285435,8290,H3-4
ENSG00000168148,8290,H3-4
ENSG00000276180,8294,H4C9
ENSG00000196367,8295,TRRAP
ENSG00000198898,830,CAPZA2
ENSG00000183542,8302,KLRC4
ENSG00000168306,8309,ACOX2
ENSG00000153113,831,CAST
ENSG00000087008,8310,ACOX3
ENSG00000103126,8312,AXIN1
ENSG00000168646,8313,AXIN2
ENSG00000089234,8315,BRAP
ENSG00000097046,8317,CDC7
ENSG00000093009,8318,CDC45
ENSG00000077549,832,CAPZB
ENSG00000157240,8321,FZD1
ENSG00000174804,8322,FZD4
ENSG00000164930,8323,FZD6
ENSG00000155760,8324,FZD7
ENSG00000177283,8325,FZD8
ENSG00000188763,8326,FZD9
ENSG00000196747,8329,H2AC13
ENSG00000278191,833,CARS1
ENSG00000110619,833,CARS1
ENSG00000275221,8330,H2AC15
ENSG00000276368,8331,H2AC14
ENSG00000276903,8332,H2AC16
ENSG00000180573,8334,H2AC6
ENSG00000278463,8335,H2AC4
ENSG00000278677,8336,H2AC17
ENSG00000288825,8337,H2AC18
ENSG00000184260,8338,H2AC20
ENSG00000273802,8339,H2BC8
ENSG00000137752,834,CASP1
ENSG00000185130,8340,H2BC13
ENSG00000119915,83401,ELOVL3
ENSG00000233822,8341,H2BC15
ENSG00000273703,8342,H2BC14
ENSG00000277224,8343,H2BC7
ENSG00000152284,83439,TCF7L1
ENSG00000274290,8344,H2BC6
ENSG00000159322,83440,ADPGK
ENSG00000169976,83443,SF3B5
ENSG00000151475,83447,SLC25A31
ENSG00000275713,8345,H2BC9
ENSG00000172007,83452,RAB33B
ENSG00000278588,8346,H2BC10
ENSG00000138613,83464,APH1B
ENSG00000180596,8347,H2BC4
ENSG00000274641,8348,H2BC17
ENSG00000184678,8349,H2BC21
ENSG00000106144,835,CASP2
ENSG00000275714,8350,H3C1
ENSG00000197409,8351,H3C4
ENSG00000287080,8352,H3C3
ENSG00000274750,8353,H3C6
ENSG00000154080,83539,CHST9
ENSG00000275379,8354,H3C11
ENSG00000119661,83544,DNAL1
ENSG00000274145,83547,RILP
ENSG00000167705,83547,RILP
ENSG00000130717,83549,UCK1
ENSG00000273983,8355,H3C8
ENSG00000146385,83551,TAAR8
ENSG00000197153,8356,H3C12
ENSG00000278828,8357,H3C10
ENSG00000286522,8358,H3C2
ENSG00000278637,8359,H4C1
ENSG00000266094,83593,RASSF5
ENSG00000112874,83594,NUDT12
ENSG00000164305,836,CASP3
ENSG00000277157,8360,H4C4
ENSG00000136280,83605,CCM2
ENSG00000274618,8361,H4C6
ENSG00000273542,8362,H4C12
ENSG00000197238,8363,H4C11
ENSG00000197061,8364,H4C3
ENSG00000158406,8365,H4C8
ENSG00000168589,83657,DYNLRB2
ENSG00000125971,83658,DYNLRB1
ENSG00000278705,8366,H4C2
ENSG00000171914,83660,TLN2
ENSG00000285069,83667,SESN2
ENSG00000130766,83667,SESN2
ENSG00000276966,8367,H4C5
ENSG00000275126,8368,H4C13
ENSG00000275663,8369,H4C7
ENSG00000102181,83692,CD99L2
ENSG00000196954,837,CASP4
ENSG00000270882,8370,H4C14
ENSG00000166086,83700,JAM3
ENSG00000149781,83706,FERMT3
ENSG00000186792,8372,HYAL3
ENSG00000139269,83729,INHBE
ENSG00000124784,83732,RIOK1
ENSG00000152348,83734,ATG10
ENSG00000289720,83737,
ENSG00000078747,83737,ITCH
ENSG00000277745,83740,H2AB3
ENSG00000127081,83744,ZNF484
ENSG00000169962,83756,TAS1R3
ENSG00000002822,8379,MAD1L1
ENSG00000137757,838,CASP5
ENSG00000172146,8383,OR1A1
ENSG00000136169,83852,SETDB2
ENSG00000262628,8386,OR1D5
ENSG00000165632,83860,TAF3
ENSG00000180016,8387,OR1E1
ENSG00000127780,8388,OR1E2
ENSG00000138794,839,CASP6
ENSG00000183024,8390,OR1G1
ENSG00000159961,8392,OR3A3
ENSG00000100429,83933,HDAC10
ENSG00000107551,83937,RASSF4
ENSG00000143398,8394,PIP5K1A
ENSG00000184903,83943,IMMP2L
ENSG00000107242,8395,PIP5K1B
ENSG00000277292,8396,PIP4K2B
ENSG00000276293,8396,PIP4K2B
ENSG00000184381,8398,PLA2G6
ENSG00000104490,83988,NCALD
ENSG00000276870,8399,PLA2G10
ENSG00000069764,8399,PLA2G10
ENSG00000136492,83990,BRIP1
ENSG00000134193,83998,REG4
ENSG00000165806,840,CASP7
ENSG00000176597,84002,B3GNT5
ENSG00000121067,8405,SPOP
ENSG00000102158,84061,MAGT1
ENSG00000151005,84076,TKTL2
ENSG00000177169,8408,ULK1
ENSG00000064012,841,CASP8
ENSG00000132570,84105,PCBD2
ENSG00000156374,84108,PCGF6
ENSG00000186867,84109,QRFPR
ENSG00000102189,8411,EEA1
ENSG00000164053,84126,ATRIP
ENSG00000115368,84128,WDR75
ENSG00000183579,84133,ZNRF3
ENSG00000158882,84134,TOMM40L
ENSG00000164338,84135,UTP15
ENSG00000163322,84142,ABRAXAS1
ENSG00000131771,84152,PPP1R1B
ENSG00000172922,84153,RNASEH2C
ENSG00000169604,84168,ANTXR1
ENSG00000079950,8417,STX7
ENSG00000125630,84172,POLR1B
ENSG00000147905,84186,ZCCHC7
ENSG00000197601,84188,FAR1
ENSG00000184564,84189,SLITRK6
ENSG00000185900,84197,POMK
ENSG00000132906,842,CASP9
ENSG00000127580,84219,WDR24
ENSG00000129151,8424,BBOX1
ENSG00000037757,84245,MRI1
ENSG00000146005,84249,PSD2
ENSG00000004660,84254,CAMKK1
ENSG00000121851,84265,POLR3GL
ENSG00000170265,8427,ZNF282
ENSG00000110871,84274,COQ5
ENSG00000135778,84284,NTPCR
ENSG00000003400,843,CASP10
ENSG00000170473,84305,PYM1
ENSG00000168101,84309,NUDT16L1
ENSG00000131910,8431,NR0B2
ENSG00000131475,84313,VPS25
ENSG00000051596,84321,THOC3
ENSG00000180628,84333,PCGF5
ENSG00000204673,84335,AKT1S1
ENSG00000122707,8434,RECK
ENSG00000167780,8435,SOAT2
ENSG00000149182,84364,ARFGAP2
ENSG00000111344,8437,RASAL1
ENSG00000168172,84376,HOOK3
ENSG00000085999,8438,RAD54L
ENSG00000035681,8439,NSMAF
ENSG00000143318,844,CASQ1
ENSG00000071051,8440,NCK2
ENSG00000116906,8443,GNPAT
ENSG00000198286,84433,CARD11
ENSG00000167555,84436,ZNF528
ENSG00000131242,84440,RAB11FIP4
ENSG00000184384,84441,MAML2
ENSG00000104885,84444,DOT1L
ENSG00000107816,84445,LZTS2
ENSG00000162298,84447,SYVN1
ENSG00000163995,84448,ABLIM2
ENSG00000160961,84449,ZNF333
ENSG00000143674,84451,MAP3K21
ENSG00000203965,84455,EFCAB7
ENSG00000188827,84464,SLX4
ENSG00000227222,8449,DHX16
ENSG00000226171,8449,DHX16
ENSG00000233049,8449,DHX16
ENSG00000233418,8449,DHX16
ENSG00000233561,8449,DHX16
ENSG00000206486,8449,DHX16
ENSG00000231377,8449,DHX16
ENSG00000204560,8449,DHX16
ENSG00000118729,845,CASQ2
ENSG00000158290,8450,CUL4B
ENSG00000189164,84503,ZNF527
ENSG00000139842,8451,CUL4A
ENSG00000147535,84513,PLPP5
ENSG00000166847,84516,DCTN5
ENSG00000036257,8452,CUL3
ENSG00000188321,84527,ZNF559
ENSG00000108094,8453,CUL2
ENSG00000154930,84532,ACSS1
ENSG00000152034,84539,MCHR2
ENSG00000055130,8454,CUL1
ENSG00000178184,84552,PARD6G
ENSG00000101460,84557,MAP1LC3A
ENSG00000188517,84570,COL25A1
ENSG00000090581,84572,GNPTG
ENSG00000116830,8458,TTF2
ENSG00000036828,846,CASR
ENSG00000124171,84612,PARD6B
ENSG00000176014,84617,TUBB6
ENSG00000116981,84618,NT5C1A
ENSG00000144057,84620,ST6GAL2
ENSG00000196358,84628,NTNG2
ENSG00000074219,8463,TEAD2
ENSG00000185985,84631,SLITRK2
ENSG00000116014,84634,KISS1R
ENSG00000136697,84639,IL1F10
ENSG00000196284,8464,SUPT3H
ENSG00000141200,84643,KIF2B
ENSG00000138308,84647,PLA2G12B
ENSG00000062282,84649,DGAT2
ENSG00000179111,84667,HES7
ENSG00000197937,84671,ZNF347
ENSG00000132357,84674,CARD6
ENSG00000065923,84679,SLC9A7
ENSG00000124370,84693,MCEE
ENSG00000060566,84699,CREB3L3
ENSG00000121691,847,CAT
ENSG00000133454,84700,MYO18B
ENSG00000131055,84701,COX4I2
ENSG00000166123,84706,GPT2
ENSG00000133124,8471,IRS4
ENSG00000165282,84720,PIGO
ENSG00000147162,8473,OGT
ENSG00000150656,84735,CNDP1
ENSG00000135093,84749,USP30
ENSG00000115289,84759,PCGF1
ENSG00000161551,84765,ZNF577
ENSG00000254858,84769,MPV17L2
ENSG00000198182,84775,ZNF607
ENSG00000133247,84787,KMT5C
ENSG00000167553,84790,TUBA1C
ENSG00000101146,8480,RAE1
ENSG00000138678,84803,GPAT3
ENSG00000115556,84812,PLCD4
ENSG00000163702,84818,IL17RC
ENSG00000288455,8482,SEMA7A
ENSG00000138623,8482,SEMA7A
ENSG00000176619,84823,LMNB2
ENSG00000128310,8484,GALR3
ENSG00000100410,84844,PHF5A
ENSG00000110786,84867,PTPN5
ENSG00000145439,84869,CBR4
ENSG00000146374,84870,RSPO3
ENSG00000144026,84874,ZNF514
ENSG00000276045,84876,ORAI1
ENSG00000042286,84883,AIFM2
ENSG00000181915,84890,ADO
ENSG00000144647,84892,POMGNT2
ENSG00000011566,8491,MAP4K3
ENSG00000161298,84911,ZNF382
ENSG00000198466,84914,ZNF587
ENSG00000262788,84916,UTP4
ENSG00000141076,84916,UTP4
ENSG00000139133,84920,ALG10
ENSG00000186017,84924,ZNF566
ENSG00000170836,8493,PPM1D
ENSG00000125703,84938,ATG4C
ENSG00000134748,84950,PRPF38A
ENSG00000128849,84952,CGNL1
ENSG00000054967,84957,RELT
ENSG00000129474,84962,AJUBA
ENSG00000130734,84971,ATG4D
ENSG00000154309,84976,DISP1
ENSG00000031823,8498,RANBP3
ENSG00000178449,84987,COX14
ENSG00000134453,84991,RBM17
ENSG00000255072,84992,PIGY
ENSG00000175309,85007,PHYKPL
ENSG00000117461,8503,PIK3R3
ENSG00000034693,8504,PEX3
ENSG00000227345,8505,PARG
ENSG00000108797,8506,CNTNAP1
ENSG00000166507,8509,NDST2
ENSG00000182333,8513,LIPF
ENSG00000143127,8515,ITGA10
ENSG00000077943,8516,ITGA8
ENSG00000269335,8517,IKBKG
ENSG00000185885,8519,IFITM1
ENSG00000128708,8520,HAT1
ENSG00000137270,8521,GCM1
ENSG00000274997,85235,H2AC12
ENSG00000197903,85236,H2BC12
ENSG00000149091,8525,DGKZ
ENSG00000153933,8526,DGKE
ENSG00000280873,8527,DGKD
ENSG00000077044,8527,DGKD
ENSG00000203797,8528,DDO
ENSG00000186115,8529,CYP4F2
ENSG00000196739,85301,COL27A1
ENSG00000060138,8531,YBX3
ENSG00000170915,85315,PAQR8
ENSG00000121270,85320,ABCC11
ENSG00000175264,8534,CHST1
ENSG00000251322,85358,SHANK3
ENSG00000134072,8536,CAMK1
ENSG00000132256,85363,TRIM5
ENSG00000119523,85365,ALG2
ENSG00000101306,85366,MYLK2
ENSG00000018510,8540,AGPS
ENSG00000140807,85407,NKD1
ENSG00000276920,85409,NKD2
ENSG00000145506,85409,NKD2
ENSG00000158715,85414,SLC45A3
ENSG00000147082,85417,CCNB3
ENSG00000100342,8542,APOL1
ENSG00000132842,8546,AP3B1
ENSG00000141298,85464,SSH2
ENSG00000138018,85465,SELENOI
ENSG00000006747,85477,SCIN
ENSG00000147570,85479,DNAJC5B
ENSG00000145777,85480,TSLP
ENSG00000139292,8549,LGR5
ENSG00000089022,8550,MAPKAPK5
ENSG00000134107,8553,BHLHE40
ENSG00000033800,8554,PIAS1
ENSG00000081377,8555,CDC14B
ENSG00000079335,8556,CDC14A
ENSG00000197487,85569,GALP
ENSG00000165630,8559,PRPF18
ENSG00000143753,8560,DEGS1
ENSG00000100296,8563,THOC5
ENSG00000117009,8564,KMO
ENSG00000134684,8565,YARS1
ENSG00000160209,8566,PDXK
ENSG00000079277,8569,MKNK1
ENSG00000105974,857,CAV1
ENSG00000053371,8574,AKR7A2
ENSG00000105971,858,CAV2
ENSG00000182533,859,CAV3
ENSG00000184933,8590,OR6A2
ENSG00000136518,86,ACTL6A
ENSG00000124813,860,RUNX2
ENSG00000120659,8600,TNFSF11
ENSG00000105499,8605,PLA2G4C
ENSG00000284901,8607,RUVBL1
ENSG00000175792,8607,RUVBL1
ENSG00000139547,8608,RDH16
ENSG00000159216,861,RUNX1
ENSG00000067113,8611,PLPP1
ENSG00000141934,8612,PLPP2
ENSG00000162407,8613,PLPP3
ENSG00000079102,862,RUNX1T1
ENSG00000139574,8620,NPFF
ENSG00000284762,8622,
ENSG00000113231,8622,PDE8B
ENSG00000169093,8623,ASMTL
ENSG00000064490,8625,RFXANK
ENSG00000073282,8626,TP63
ENSG00000025423,8630,HSD17B6
ENSG00000141293,8631,SKAP1
ENSG00000187775,8632,DNAH17
ENSG00000182168,8633,UNC5C
ENSG00000135114,8638,OASL
ENSG00000131471,8639,AOC3
ENSG00000020633,864,RUNX3
ENSG00000166341,8642,DCHS1
ENSG00000117425,8643,PTCH2
ENSG00000196139,8644,AKR1C3
ENSG00000164626,8645,KCNK5
ENSG00000090539,8646,CHRD
ENSG00000276582,8647,ABCB11
ENSG00000073734,8647,ABCB11
ENSG00000084676,8648,NCOA1
ENSG00000109270,8649,LAMTOR3
ENSG00000133961,8650,NUMB
ENSG00000185338,8651,SOCS1
ENSG00000138735,8654,PDE5A
ENSG00000088986,8655,DYNLL1
ENSG00000159423,8659,ALDH4A1
ENSG00000185950,8660,IRS2
ENSG00000147677,8667,EIF3H
ENSG00000110395,867,CBL
ENSG00000080493,8671,SLC4A4
ENSG00000075151,8672,EIF4G3
ENSG00000118640,8673,VAMP8
ENSG00000117533,8674,VAMP4
ENSG00000124222,8675,STX16
ENSG00000135604,8676,STX11
ENSG00000104915,8677,STX10
ENSG00000126581,8678,BECN1
ENSG00000114423,868,CBLB
ENSG00000168970,8681,JMJD7-PLA2G4B
ENSG00000111786,8683,SRSF9
ENSG00000019169,8685,MARCO
ENSG00000171360,8687,KRT38
ENSG00000263022,8688,KRT37
ENSG00000108417,8688,KRT37
ENSG00000126337,8689,KRT36
ENSG00000068001,8692,HYAL2
ENSG00000257594,8693,GALNT4
ENSG00000285482,8694,DGAT1
ENSG00000185000,8694,DGAT1
ENSG00000094880,8697,CDC23
ENSG00000125910,8698,S1PR4
ENSG00000072110,87,ACTN1
ENSG00000105877,8701,DNAH11
ENSG00000121578,8702,B4GALT4
ENSG00000158850,8703,B4GALT3
ENSG00000117411,8704,B4GALT2
ENSG00000235155,8705,B3GALT4
ENSG00000206285,8705,B3GALT4
ENSG00000236802,8705,B3GALT4
ENSG00000226936,8705,B3GALT4
ENSG00000235863,8705,B3GALT4
ENSG00000169255,8706,B3GALNT1
ENSG00000162630,8707,B3GALT2
ENSG00000172318,8708,B3GALT1
ENSG00000108846,8714,ABCC3
ENSG00000102871,8717,TRADD
ENSG00000138035,87178,PNPT1
ENSG00000215788,8718,TNFRSF25
ENSG00000140943,8720,MBTPS1
ENSG00000174080,8722,CTSF
ENSG00000114520,8723,SNX4
ENSG00000112335,8724,SNX3
ENSG00000107862,8729,GBF1
ENSG00000159228,873,CBR1
ENSG00000101654,8731,RNMT
ENSG00000111880,8732,RNGTT
ENSG00000197858,8733,GPAA1
ENSG00000006788,8735,MYH13
ENSG00000137275,8737,RIPK1
ENSG00000135116,8739,HRK
ENSG00000159231,874,CBR3
ENSG00000125735,8740,TNFSF14
ENSG00000161955,8741,TNFSF13
ENSG00000239697,8742,TNFSF12
ENSG00000121858,8743,TNFSF10
ENSG00000125657,8744,TNFSF9
ENSG00000160200,875,CBS
ENSG00000101290,8760,CDS2
ENSG00000090621,8761,PABPC4
ENSG00000135535,8763,CD164
ENSG00000273936,8764,TNFRSF14
ENSG00000157873,8764,TNFRSF14
ENSG00000103769,8766,RAB11A
ENSG00000104312,8767,RIPK2
ENSG00000243509,8771,TNFRSF6B
ENSG00000168040,8772,FADD
ENSG00000092531,8773,SNAP23
ENSG00000105402,8775,NAPA
ENSG00000063601,8776,MTMR1
ENSG00000107186,8777,MPDZ
ENSG00000186891,8784,TNFRSF18
ENSG00000108370,8787,RGS9
ENSG00000130957,8789,FBP2
ENSG00000254685,8790,FPGT
ENSG00000141655,8792,TNFRSF11A
ENSG00000173530,8793,TNFRSF10D
ENSG00000173535,8794,TNFRSF10C
ENSG00000120889,8795,TNFRSF10B
ENSG00000104689,8797,TNFRSF10A
ENSG00000131779,8799,PEX11B
ENSG00000077522,88,ACTN2
ENSG00000166821,8800,PEX11A
ENSG00000172340,8801,SUCLG2
ENSG00000163541,8802,SUCLG1
ENSG00000136143,8803,SUCLA2
ENSG00000115607,8807,IL18RAP
ENSG00000115598,8808,IL1RL2
ENSG00000115604,8809,IL18R1
ENSG00000182687,8811,GALR2
ENSG00000000419,8813,DPM1
ENSG00000156427,8817,FGF18
ENSG00000136908,8818,DPM2
ENSG00000164105,8819,SAP30
ENSG00000163666,8820,HESX1
ENSG00000109452,8821,INPP4B
ENSG00000158815,8822,FGF17
ENSG00000196468,8823,FGF16
ENSG00000172831,8824,CES2
ENSG00000140575,8826,IQGAP1
ENSG00000099250,8829,NRP1
ENSG00000286112,883,
ENSG00000171097,883,KYAT1
ENSG00000227460,8831,SYNGAP1
ENSG00000197283,8831,SYNGAP1
ENSG00000163655,8833,GMPS
ENSG00000120833,8835,SOCS2
ENSG00000137563,8836,GGH
ENSG00000003402,8837,CFLAR
ENSG00000104415,8840,CCN4
ENSG00000171720,8841,HDAC3
ENSG00000007062,8842,PROM1
ENSG00000255398,8843,HCAR3
ENSG00000141068,8844,KSR1
ENSG00000187094,885,CCK
ENSG00000114166,8850,KAT2B
ENSG00000176749,8851,CDK5R1
ENSG00000151693,8853,ASAP2
ENSG00000128918,8854,ALDH1A2
ENSG00000163394,886,CCKAR
ENSG00000198728,8861,LDB1
ENSG00000171388,8862,APLN
ENSG00000049246,8863,PER3
ENSG00000132326,8864,PER2
ENSG00000159082,8867,SYNJ1
ENSG00000115525,8869,ST3GAL5
ENSG00000110148,887,CCKBR
ENSG00000078269,8871,SYNJ2
ENSG00000102606,8874,ARHGEF7
ENSG00000112303,8875,VNN2
ENSG00000112299,8876,VNN1
ENSG00000176170,8877,SPHK1
ENSG00000284099,8878,SQSTM1
ENSG00000161011,8878,SQSTM1
ENSG00000166224,8879,SGPL1
ENSG00000130177,8881,CDC16
ENSG00000159593,8883,NAE1
ENSG00000138074,8884,SLC5A6
ENSG00000106052,8887,TAX1BP1
ENSG00000001631,889,KRIT1
ENSG00000115211,8890,EIF2B4
ENSG00000070785,8891,EIF2B3
ENSG00000119718,8892,EIF2B2
ENSG00000145191,8893,EIF2B5
ENSG00000106245,8896,BUD31
ENSG00000100330,8897,MTMR3
ENSG00000087053,8898,MTMR2
ENSG00000248746,89,ACTN3
ENSG00000145386,890,CCNA2
ENSG00000133101,8900,CCNA1
ENSG00000182287,8905,AP1S2
ENSG00000213983,8906,AP1G2
ENSG00000072958,8907,AP1M1
ENSG00000056998,8908,GYG2
ENSG00000134057,891,CCNB1
ENSG00000100346,8911,CACNA1I
ENSG00000196557,8912,CACNA1H
ENSG00000006283,8913,CACNA1G
ENSG00000142867,8915,BCL10
ENSG00000287542,8916,HERC3
ENSG00000138641,8916,HERC3
ENSG00000277278,8924,HERC2
ENSG00000276802,8924,HERC2
ENSG00000128731,8924,HERC2
ENSG00000103657,8925,HERC1
ENSG00000129071,8930,MBD4
ENSG00000005020,8935,SKAP2
ENSG00000112290,8936,WASF1
ENSG00000007516,8938,BAIAP3
ENSG00000118971,894,CCND2
ENSG00000100038,8940,TOP3B
ENSG00000115919,8942,KYNU
ENSG00000065000,8943,AP3D1
ENSG00000166167,8945,BTRC
ENSG00000112576,896,CCND3
ENSG00000277775,8968,H3C7
ENSG00000196787,8969,H2AC11
ENSG00000124635,8970,H2BC11
ENSG00000282607,8972,MGAM
ENSG00000257335,8972,MGAM
ENSG00000147434,8973,CHRNA6
ENSG00000072682,8974,P4HA2
ENSG00000106299,8976,WASL
ENSG00000154342,89780,WNT3A
ENSG00000105173,898,CCNE1
ENSG00000049769,89801,PPP1R3F
ENSG00000124574,89845,ABCC10
ENSG00000127084,89846,FGD3
ENSG00000168010,89849,ATG16L2
ENSG00000106397,8985,PLOD3
ENSG00000196814,89853,MVB12B
ENSG00000162302,8986,RPS6KA4
ENSG00000139151,89869,PLCZ1
ENSG00000104321,8989,TRPA1
ENSG00000143416,8991,SELENBP1
ENSG00000151148,89910,UBE3B
ENSG00000113732,8992,ATP6V0E1
ENSG00000144791,8994,LIMD1
ENSG00000140983,89941,RHOT2
ENSG00000120337,8995,TNFSF18
ENSG00000137171,89953,KLC4
ENSG00000171428,9,NAT1
ENSG00000115170,90,ACVR1
ENSG00000113328,900,CCNG1
ENSG00000173805,9001,HAP1
ENSG00000127533,9002,F2RL3
ENSG00000168661,90075,ZNF30
ENSG00000138764,901,CCNG2
ENSG00000171004,90161,HS6ST2
ENSG00000197965,9019,MPZL1
ENSG00000134480,902,CCNH
ENSG00000282637,9020,MAP3K14
ENSG00000006062,9020,MAP3K14
ENSG00000184557,9021,SOCS3
ENSG00000145040,90226,UCN2
ENSG00000138135,9023,CH25H
ENSG00000204519,90233,ZNF551
ENSG00000113763,90249,UNC5A
ENSG00000144035,9027,NAT8
ENSG00000003096,90293,KLHL13
ENSG00000204611,90317,ZNF616
ENSG00000196214,90321,ZNF766
ENSG00000107593,9033,PKD2L1
ENSG00000204604,90333,ZNF468
ENSG00000170949,90338,ZNF160
ENSG00000142544,90353,CTU1
ENSG00000112902,9037,SEMA5A
ENSG00000135569,9038,TAAR5
ENSG00000140534,90381,TICRR
ENSG00000144744,9039,UBA3
ENSG00000164758,90390,MED30
ENSG00000129315,904,CCNT1
ENSG00000130725,9040,UBE2M
ENSG00000250565,90423,ATP6V1E2
ENSG00000104081,90427,BMF
ENSG00000188846,9045,RPL14
ENSG00000027869,9047,SH2D2A
ENSG00000117407,9048,ARTN
ENSG00000110711,9049,AIP
ENSG00000082258,905,CCNT2
ENSG00000140368,9051,PSTPIP1
ENSG00000244005,9054,NFS1
ENSG00000156026,90550,MCU
ENSG00000155465,9056,SLC7A7
ENSG00000196466,90576,ZNF799
ENSG00000196757,90592,ZNF700
ENSG00000171291,90594,ZNF439
ENSG00000198682,9060,PAPSS2
ENSG00000138801,9061,PAPSS1
ENSG00000078043,9063,PIAS2
ENSG00000240230,90639,COX19
ENSG00000142733,9064,MAP3K6
ENSG00000256229,90649,ZNF486
ENSG00000092377,90665,TBL1Y
ENSG00000235194,90673,PPP1R3E
ENSG00000129691,9070,ASH2L
ENSG00000166562,90701,SEC11C
ENSG00000134873,9071,CLDN10
ENSG00000156284,9073,CLDN8
ENSG00000184697,9074,CLDN6
ENSG00000165376,9075,CLDN2
ENSG00000163347,9076,CLDN1
ENSG00000213937,9080,CLDN9
ENSG00000165782,90809,PIP4P1
ENSG00000185177,90827,ZNF479
ENSG00000137033,90865,IL33
ENSG00000154620,9087,TMSB4Y
ENSG00000127564,9088,PKMYT1
ENSG00000158477,909,CD1A
ENSG00000007541,9091,PIGQ
ENSG00000175467,9092,SART1
ENSG00000276726,9093,DNAJA3
ENSG00000103423,9093,DNAJA3
ENSG00000149564,90952,ESAM
ENSG00000278062,90987,ZNF251
ENSG00000198169,90987,ZNF251
ENSG00000167702,90990,KIFC2
ENSG00000157613,90993,CREB3L1
ENSG00000135503,91,ACVR1B
ENSG00000158485,910,CD1B
ENSG00000138592,9101,USP8
ENSG00000139624,91012,CERS5
ENSG00000130988,9104,RGN
ENSG00000139505,9107,MTMR6
ENSG00000003987,9108,MTMR7
ENSG00000158481,911,CD1C
ENSG00000108389,9110,MTMR4
ENSG00000197124,91120,ZNF682
ENSG00000131023,9113,LATS1
ENSG00000159720,9114,ATP6V0D1
ENSG00000143552,91181,NUP210L
ENSG00000158473,912,CD1D
ENSG00000141526,9123,SLC16A3
ENSG00000144580,9125,CNOT9
ENSG00000165915,91252,SLC39A13
ENSG00000108055,9126,SMC3
ENSG00000099957,9127,P2RX6
ENSG00000136875,9128,PRPF4
ENSG00000117360,9129,PRPF3
ENSG00000158488,913,CD1E
ENSG00000156709,9131,AIFM1
